V_BZNO|CRINF_RLR_DSC|CRDBD_RSNC|CRDBD_OCU_YY|SUM(CRDBD_RSN_AM)|SUM(CRDBD_OVD_AM)|MAX(CRDBD_RLS_OCU_DT)|MAX(CRDBD_RLS_RSNC)|
가상_사업자번호|신용정보관련인구분코드 |신용불량사유코드 |신용불량발생일자 |신용불량사유금액 |신용불량연체금액 |신용불량해제발생일자 |신용불량해제사유코드 |
1000024590|7|101|202511|122951|122951|20260406|12|
1000024590|7|101|202512|30000|30000|20260403|12|
1000024594|7|101|202211|2073080|839066|20251128|16|
1000024594|7|104|202211|35896|35895|0|0|
1000024594|7|101|202212|780838|263795|20251128|16|
1000024594|7|202|202302|127216|127216|0|0|
1000024638|7|101|202603|1193882|1193882|0|0|
1000024638|7|104|202603|702|702|0|0|
1000024638|7|101|202604|333333|333333|0|0|
1000024653|7|202|202202|508099|374078|0|0|
1000024653|7|101|202203|25914|25914|0|0|
1000024653|7|101|202205|10000|10000|0|0|
1000024654|7|101|202110|135000|25534|0|0|
1000024671|7|101|202202|255319|255319|0|0|
1000024671|7|104|202202|10023|9923|0|0|
1000024671|7|101|202203|467195|247022|0|0|
1000024671|7|104|202203|10382|10382|0|0|
1000024671|7|101|202204|20000|20000|0|0|
1000024671|7|202|202204|398205|269082|0|0|
1000024671|7|101|202205|2|2|0|0|
1000024671|7|202|202206|88255|88255|0|0|
1000024680|7|104|202510|21875|21875|0|0|
1000024680|7|101|202511|158442|158442|0|0|
1000024680|7|104|202511|55384|55275|0|0|
1000024680|7|101|202512|774465|502610|0|0|
1000024680|7|104|202512|4508|4508|0|0|
1000024680|7|101|202601|175222|60722|0|0|
1000024681|7|202|202311|200296|200296|0|0|
1000024681|7|101|202312|530199|162859|0|0|
1000024681|7|104|202312|34516|34501|0|0|
1000024681|7|104|202401|19957|19957|0|0|
1000024681|7|101|202409|82409|82409|0|0|
1000024686|7|101|202306|171000|171000|0|0|
1000024686|7|101|202307|570000|285000|0|0|
1000024686|7|101|202308|108239|29959|0|0|
1000024686|7|101|202309|118456|70842|0|0|
1000024686|7|104|202309|3914|3914|0|0|
1000024688|7|101|202310|946683|515584|0|0|
1000024688|7|104|202310|394|394|0|0|
1000024688|7|101|202311|50000|50000|0|0|
1000024688|7|202|202312|37816|36690|0|0|
1000024688|7|101|202401|199690|199690|0|0|
1000024701|7|101|202207|757070|49072|20251128|16|
1000024701|7|104|202207|13822|13822|20251128|16|
1000024701|7|101|202208|131860|34700|0|0|
1000024701|7|104|202208|36644|36409|0|0|
1000024713|7|104|202405|61981|61981|0|0|
1000024713|7|101|202406|1311091|1310631|0|0|
1000024713|7|101|202407|300000|300000|0|0|
1000024714|7|101|202601|100000|100000|0|0|
1000024714|7|104|202601|298|298|0|0|
1000024714|7|101|202602|390000|135000|0|0|
1000024715|7|101|202107|108751|108751|0|0|
1000024715|7|101|202112|81809|81809|0|0|
1000024715|7|101|202202|830000|199996|0|0|
1000024715|7|101|202203|83333|83333|0|0|
1000024715|7|202|202204|637360|637360|0|0|
1000024715|7|101|202205|19965|19965|0|0|
1000024715|7|205|202206|181145|181145|0|0|
1000024715|7|101|202601|20829|20829|0|0|
1000024719|7|101|202503|712000|202000|0|0|
1000024719|7|104|202503|86859|86859|0|0|
1000024719|7|101|202504|81000|81000|0|0|
1000024719|7|104|202504|39993|39975|0|0|
1000024719|7|202|202504|908208|907123|0|0|
1000024719|7|101|202507|450000|67500|0|0|
1000024767|7|101|202306|3831000|3831000|0|0|
1000024767|7|104|202306|6783|228|0|0|
1000024767|7|101|202309|317718|95634|0|0|
1000024769|7|101|202110|87360|20800|0|0|
1000024769|7|101|202111|22080|5520|0|0|
1000024769|7|101|202112|107500|107500|0|0|
1000024769|7|104|202112|2663|2663|0|0|
1000024769|7|202|202112|571713|571713|0|0|
1000024769|7|101|202201|6389|6389|0|0|
1000024769|7|104|202201|5153|5153|0|0|
1000024769|7|101|202203|29900|28209|0|0|
1000024769|7|101|202308|19958|10694|0|0|
1000024771|7|104|202309|4799|3144|0|0|
1000024775|7|101|202506|69445|2|0|0|
1000024778|7|101|202201|42780|8280|0|0|
1000024782|7|101|202210|847084|319939|0|0|
1000024782|7|101|202211|470000|47000|0|0|
1000024782|7|202|202211|101483|101483|0|0|
1000024790|7|104|202411|68800|68732|0|0|
1000024790|7|101|202412|369930|99930|0|0|
1000024790|7|101|202503|95000|9500|0|0|
1000024797|7|101|202505|100000|5000|0|0|
1000024813|7|101|202509|17913|17913|0|0|
1000024813|7|101|202510|105933|10327|0|0|
1000024813|7|101|202511|46000|4600|0|0|
1000024827|7|101|202411|27040|1352|0|0|
1000024827|7|101|202507|5214|5214|0|0|
1000024832|7|101|202501|500000|500000|0|0|
1000024842|7|101|202412|1979483|958901|0|0|
1000024842|7|104|202412|95767|95767|0|0|
1000024842|7|101|202501|717057|226002|0|0|
1000024842|7|105|202505|1154|1154|0|0|
1000024848|7|104|202402|8211|8211|0|0|
1000024864|7|104|202312|8351|8351|0|0|
1000024864|7|101|202404|268500|34350|0|0|
1000024876|7|202|202211|100695|100695|0|0|
1000024876|7|101|202302|33000|32993|0|0|
1000024888|7|104|202109|24954|24954|0|0|
1000024888|7|104|202110|14982|14982|0|0|
1000024888|7|101|202205|134000|134000|0|0|
1000024896|7|101|202505|360000|75000|0|0|
1000024896|7|101|202506|653810|93810|0|0|
1000024896|7|104|202506|121822|121822|0|0|
1000024904|7|101|202504|247000|247000|0|0|
1000024904|7|101|202505|580000|282440|0|0|
1000024904|7|101|202506|450000|84794|0|0|
1000024904|7|101|202507|239000|36356|0|0|
1000024925|7|101|202310|76000|8790|0|0|
1000024927|7|101|202508|73800|73800|0|0|
1000024927|7|104|202508|9436|9436|0|0|
1000024943|7|104|202512|110571|110571|0|0|
1000024943|7|101|202601|290926|290926|0|0|
1000024950|7|101|202408|300000|300000|20250624|12|
1000024950|7|101|202409|157780|157780|20250624|12|
1000024990|7|101|202509|877598|700150|0|0|
1000024990|7|104|202509|5562|5562|0|0|
1000024990|7|101|202510|90000|90000|0|0|
1000025004|7|101|202501|150000|55000|20251229|16|
1000025004|7|101|202502|234520|234520|20251229|16|
1000025007|7|101|202410|10144|9144|0|0|
1000025007|7|202|202410|204414|204414|0|0|
1000025013|7|104|202411|46671|46671|0|0|
1000025013|7|101|202502|42010|42010|0|0|
1000025055|7|101|202209|300000|30000|0|0|
1000025055|7|104|202209|59994|59994|0|0|
1000025055|7|105|202209|121345|121345|0|0|
1000025055|7|101|202210|21561|21561|20251128|16|
1000025055|7|104|202210|104130|104095|0|0|
1000025055|7|105|202211|62952|2817|20250829|1|
1000025055|7|202|202211|275769|275769|0|0|
1000025056|7|101|202303|199976|199976|0|0|
1000025056|7|104|202303|13484|13484|0|0|
1000025056|7|101|202304|43874|43874|0|0|
1000025056|7|104|202304|33934|33934|0|0|
1000025056|7|101|202305|33000|32994|0|0|
1000025056|7|202|202305|6930|6930|0|0|
1000025063|7|104|202308|18192|15277|0|0|
1000025063|7|101|202309|22687|16787|0|0|
1000025063|7|104|202309|44502|26370|20250829|1|
1000025063|7|101|202311|3335920|404269|0|0|
1000025063|7|202|202311|915872|915872|0|0|
1000025063|7|101|202312|19000|19000|0|0|
1000025063|7|104|202312|9288|9288|0|0|
1000025089|7|202|202303|504782|504782|0|0|
1000025089|7|201|202305|130783|130783|0|0|
1000025089|7|101|202306|1354331|481242|0|0|
1000025089|7|104|202306|2967|2967|0|0|
1000025089|7|201|202306|139437|139437|0|0|
1000025089|7|201|202307|141182|141182|0|0|
1000025089|7|201|202308|106603|106603|0|0|
1000025089|7|204|202308|146329|146329|0|0|
1000025092|7|101|202402|2127952|682952|0|0|
1000025092|7|104|202402|55900|4001|0|0|
1000025092|7|101|202403|399000|30571|0|0|
1000025092|7|104|202403|14323|14323|0|0|
1000025092|7|202|202404|1483879|1483879|0|0|
1000025109|7|104|202402|2990|2990|0|0|
1000025109|7|101|202403|10000|10000|0|0|
1000025124|7|101|202407|300000|300000|0|0|
1000025124|7|104|202407|62810|62810|0|0|
1000025124|7|101|202408|297000|29700|0|0|
1000025124|7|104|202408|6943|6943|0|0|
1000025124|7|101|202409|90000|90000|0|0|
1000025124|7|105|202502|31820|31820|0|0|
1000025131|7|101|202410|811097|811097|20260430|12|
1000025131|7|104|202410|44336|44336|20260430|12|
1000025131|7|101|202411|35000|35000|20260430|12|
1000025139|7|101|202408|1200000|57412|0|0|
1000025139|7|101|202410|1184000|162048|0|0|
1000025139|7|202|202410|2081639|2081639|0|0|
1000025139|7|202|202411|138407|96826|0|0|
1000025141|7|101|202211|8900000|1036672|0|0|
1000025146|7|104|202506|34935|34935|0|0|
1000025146|7|101|202507|995825|108825|0|0|
1000025146|7|104|202507|49995|48973|0|0|
1000025153|7|101|202602|200000|2|0|0|
1000025153|7|104|202602|3983|3983|0|0|
1000025162|7|101|202507|675000|276285|0|0|
1000025162|7|104|202508|755|755|0|0|
1000025166|7|101|202604|30000|2|0|0|
1000025168|7|101|202407|9950000|9950000|0|0|
1000025180|7|101|202501|452500|27966|0|0|
1000025180|7|104|202501|15849|15849|0|0|
1000025180|7|201|202501|89017|89017|0|0|
1000025180|7|101|202502|351050|24143|0|0|
1000025180|7|101|202509|17064|17064|0|0|
1000025183|7|101|202409|146414|29486|0|0|
1000025183|7|104|202409|143606|143583|0|0|
1000025183|7|101|202410|712945|152145|0|0|
1000025183|7|101|202411|43970|2198|0|0|
1000025197|7|101|202302|300000|38841|0|0|
1000025197|7|104|202302|28000|27970|0|0|
1000025197|7|202|202303|264265|264265|0|0|
1000025197|7|101|202304|300000|15000|0|0|
1000025201|7|101|202504|190000|0|20251201|1|
1000025260|7|104|202405|54025|49682|0|0|
1000025260|7|101|202406|83840|50802|0|0|
1000025260|7|104|202406|20306|20290|0|0|
1000025260|7|101|202407|50000|50000|0|0|
1000025260|7|104|202407|2602|2602|0|0|
1000025274|7|202|202212|136837|79178|0|0|
1000025274|7|101|202301|645037|97262|0|0|
1000025274|7|104|202301|45214|44033|0|0|
1000025274|7|101|202302|167328|64087|0|0|
1000025274|7|104|202302|9999|9832|0|0|
1000025274|7|202|202302|275115|162034|0|0|
1000025274|7|101|202303|13163|13163|20251128|16|
1000025280|7|101|202602|319000|319000|0|0|
1000025280|7|104|202602|43362|43331|0|0|
1000025280|7|201|202602|222912|222912|0|0|
1000025280|7|101|202603|200000|200000|0|0|
1000025280|7|201|202603|368063|368063|0|0|
1000025280|7|101|202604|28890|28890|0|0|
1000025280|7|201|202604|719195|719195|0|0|
1000025299|7|101|202508|839983|146947|0|0|
1000025299|7|104|202508|895|856|0|0|
1000025299|7|101|202509|717500|91911|0|0|
1000025299|7|104|202509|1446|1446|0|0|
1000025299|7|101|202510|165600|32978|0|0|
1000025299|7|101|202512|6950|6950|0|0|
1000025307|7|101|202509|645240|272982|0|0|
1000025307|7|104|202509|50674|50674|0|0|
1000025307|7|202|202509|1067138|1062801|0|0|
1000025307|7|101|202511|25969|25969|0|0|
1000025307|7|101|202512|190966|37966|0|0|
1000025310|7|101|202603|106992|106992|0|0|
1000025315|7|101|202110|217500|174750|20251128|16|
1000025317|7|101|202212|38320|1916|0|0|
1000025317|7|101|202301|57500|2875|0|0|
1000025317|7|104|202301|6621|6621|0|0|
1000025317|7|101|202302|1137000|670868|0|0|
1000025317|7|101|202303|7500|2|0|0|
1000025317|7|202|202304|466131|465040|0|0|
1000025321|7|101|202503|172192|99631|20251222|12|
1000025321|7|104|202504|395|395|0|0|
1000025326|7|101|202308|187500|9375|0|0|
1000025326|7|104|202308|16357|16357|0|0|
1000025326|7|101|202309|716440|281339|20250923|3|
1000025326|7|104|202309|14656|13209|0|0|
1000025327|7|101|202410|399589|144589|0|0|
1000025327|7|101|202411|558760|305849|0|0|
1000025327|7|104|202411|399|399|0|0|
1000025346|7|101|202402|300000|28849|0|0|
1000025346|7|101|202403|2220816|570098|0|0|
1000025346|7|104|202403|14986|12393|0|0|
1000025346|7|101|202404|80000|80000|0|0|
1000025364|7|101|202302|113623|113623|0|0|
1000025364|7|101|202303|300000|2641|0|0|
1000025364|7|202|202305|306315|246697|0|0|
1000025369|7|101|202109|130206|76746|0|0|
1000025369|7|101|202110|296000|46002|0|0|
1000025369|7|202|202110|191530|191530|0|0|
1000025371|7|101|202105|76320|4416|0|0|
1000025371|7|202|202111|61524|61524|0|0|
1000025373|7|101|202511|147274|13709|0|0|
1000025379|7|101|202503|27878|27878|0|0|
1000025393|7|101|202409|511312|185616|0|0|
1000025393|7|104|202409|110831|102384|20250925|1|
1000025400|7|104|202309|68370|68167|0|0|
1000025400|7|101|202310|312000|27166|0|0|
1000025400|7|104|202310|6951|6951|0|0|
1000025400|7|101|202404|57857|57857|0|0|
1000025400|7|101|202407|9993|9993|0|0|
1000025408|7|101|202409|490000|490000|0|0|
1000025413|7|101|202303|610370|307021|20251128|16|
1000025413|7|101|202304|440045|85275|20251128|16|
1000025413|7|104|202304|11496|11496|20251128|16|
1000025420|7|101|202210|22776|1401|0|0|
1000025420|7|101|202302|3500000|2|0|0|
1000025420|7|101|202407|100000|11360|0|0|
1000025425|7|101|202411|11161|11161|0|0|
1000025437|7|101|202108|1099384|540419|20260423|16|
1000025441|7|101|202504|200000|29439|0|0|
1000025441|7|104|202504|570|570|0|0|
1000025441|7|104|202505|4298|4298|0|0|
1000025455|7|101|202312|392656|44332|0|0|
1000025455|7|101|202401|522868|72825|0|0|
1000025455|7|104|202401|3021|3021|0|0|
1000025455|7|101|202402|136000|23683|0|0|
1000025455|7|104|202402|8482|8482|0|0|
1000025455|7|105|202501|294|294|0|0|
1000025466|7|101|202310|225099|8756|0|0|
1000025466|7|101|202311|200458|10001|0|0|
1000025466|7|104|202311|7092|7092|0|0|
1000025466|7|104|202312|1474|1474|0|0|
1000025466|7|202|202312|367865|366476|0|0|
1000025481|7|101|202404|555500|393396|0|0|
1000025481|7|104|202404|9545|9545|0|0|
1000025481|7|101|202405|82000|80547|0|0|
1000025481|7|104|202405|19931|11131|0|0|
1000025482|7|101|202603|22000|22000|0|0|
1000025482|7|104|202603|7995|7995|0|0|
1000025492|7|101|202109|400000|115000|0|0|
1000025492|7|104|202109|2940|2940|0|0|
1000025492|7|202|202109|806516|393846|20251223|16|
1000025492|7|101|202110|670000|107440|0|0|
1000025492|7|105|202203|8439|8439|0|0|
1000025492|7|105|202301|53713|53713|0|0|
1000025495|7|101|202410|44469|43090|0|0|
1000025495|7|101|202411|185376|46382|0|0|
1000025495|7|104|202411|10000|10000|0|0|
1000025495|7|101|202501|5823|5823|0|0|
1000025510|7|101|202301|141193|55891|0|0|
1000025510|7|101|202302|100000|10030|0|0|
1000025510|7|101|202303|150000|5395|20251128|16|
1000025513|7|101|202302|50983|50983|20251128|16|
1000025513|7|101|202307|24892|24892|20251128|16|
1000025518|7|101|202212|100000|2|0|0|
1000025527|7|104|202111|654|654|0|0|
1000025527|7|101|202201|56|2|0|0|
1000025527|7|104|202305|8969|8969|0|0|
1000025529|7|101|202507|1375608|728565|0|0|
1000025529|7|104|202507|40006|40003|0|0|
1000025529|7|101|202508|245519|200519|0|0|
1000025529|7|101|202509|150000|15000|0|0|
1000025535|7|104|202512|44511|44511|0|0|
1000025535|7|101|202601|1618000|796000|0|0|
1000025541|7|101|202407|56000|56000|0|0|
1000025541|7|101|202408|64098|2325|0|0|
1000025541|7|101|202409|51576|2|0|0|
1000025548|7|101|202112|938537|390787|0|0|
1000025548|7|104|202112|10978|10911|0|0|
1000025548|7|101|202201|117638|17639|0|0|
1000025548|7|104|202201|3998|3998|0|0|
1000025553|7|101|202404|222999|222999|0|0|
1000025555|7|101|202412|200000|200000|0|0|
1000025555|7|104|202412|24993|24993|20251001|12|
1000025555|7|101|202501|95000|95000|0|0|
1000025563|7|104|202309|42058|37384|0|0|
1000025563|7|101|202310|265507|264507|0|0|
1000025563|7|104|202310|9996|9577|0|0|
1000025584|7|104|202410|625|625|0|0|
1000025590|7|101|202502|143186|5462|0|0|
1000025590|7|101|202503|156397|156397|0|0|
1000025597|7|104|202306|75880|75287|0|0|
1000025597|7|101|202307|279750|192493|20251128|16|
1000025597|7|104|202308|6138|6138|0|0|
1000025597|7|202|202308|38765|38765|0|0|
1000025597|7|202|202310|51159|51064|0|0|
1000025597|7|105|202311|1274|1274|0|0|
1000025597|7|202|202311|724434|724434|0|0|
1000025607|7|101|202402|294090|294090|0|0|
1000025607|7|101|202403|703650|703650|0|0|
1000025607|7|104|202403|48261|48119|0|0|
1000025607|7|104|202404|28354|28354|0|0|
1000025607|7|101|202406|189377|189377|0|0|
1000025609|7|101|202502|1109477|211304|0|0|
1000025609|7|104|202502|10110|9392|0|0|
1000025609|7|101|202503|168280|48328|0|0|
1000025609|7|104|202503|2414|2414|0|0|
1000025609|7|101|202504|8672|8672|0|0|
1000025622|7|101|202507|300000|24833|0|0|
1000025622|7|101|202508|162000|12692|0|0|
1000025622|7|202|202508|275166|275166|0|0|
1000025638|7|101|202405|1534521|164521|20250820|12|
1000025648|7|101|202308|900000|125001|0|0|
1000025648|7|104|202308|247609|247609|0|0|
1000025648|7|202|202308|1094368|1093777|0|0|
1000025648|7|101|202501|3000|3000|0|0|
1000025648|7|104|202503|49998|49998|0|0|
1000025648|7|105|202503|66872|66872|0|0|
1000025650|7|101|202509|355000|60724|0|0|
1000025650|7|101|202511|102600|8451|0|0|
1000025650|7|104|202511|34908|34908|0|0|
1000025650|7|101|202512|692766|63656|0|0|
1000025656|7|101|202501|353112|353112|0|0|
1000025674|7|104|202602|37624|33371|0|0|
1000025698|7|101|202512|780000|400000|0|0|
1000025698|7|101|202601|786833|786833|0|0|
1000025698|7|101|202603|620000|620000|0|0|
1000025703|7|101|202306|11700|11679|0|0|
1000025709|7|101|202507|87200|13080|0|0|
1000025709|7|104|202508|9397|9397|0|0|
1000025710|7|101|202503|450000|322500|0|0|
1000025710|7|201|202503|50000|50000|0|0|
1000025710|7|101|202504|126138|125411|0|0|
1000025710|7|101|202505|80000|80000|0|0|
1000025710|7|101|202509|19830|19830|0|0|
1000025714|7|101|202409|445000|83158|0|0|
1000025714|7|104|202409|93577|93499|0|0|
1000025714|7|101|202410|313000|24472|0|0|
1000025714|7|104|202410|14971|14971|0|0|
1000025714|7|101|202411|292171|29217|0|0|
1000025714|7|104|202411|29769|29769|0|0|
1000025725|7|101|202309|452100|66300|0|0|
1000025725|7|101|202311|10000|10000|0|0|
1000025725|7|104|202311|3809|3809|0|0|
1000025725|7|104|202312|1149|2|0|0|
1000025725|7|101|202401|35611|34367|0|0|
1000025740|7|101|202308|3284866|334217|0|0|
1000025740|7|104|202308|19991|19991|0|0|
1000025740|7|101|202309|628450|231434|0|0|
1000025740|7|104|202309|28788|28788|0|0|
1000025740|7|202|202309|1560807|1560807|0|0|
1000025740|7|202|202312|614798|614604|0|0|
1000025747|7|104|202408|1265878|1133935|0|0|
1000025747|7|101|202409|106000000|106000000|0|0|
1000025755|7|101|202507|500000|50000|0|0|
1000025755|7|101|202508|132400|108447|0|0|
1000025755|7|202|202508|450230|442556|0|0|
1000025755|7|101|202509|187900|187900|0|0|
1000025755|7|101|202510|65835|57509|0|0|
1000025777|7|101|202604|90000|90000|0|0|
1000025777|7|104|202604|122|122|0|0|
1000025812|7|101|202512|1187855|570355|0|0|
1000025812|7|104|202512|2992|2992|0|0|
1000025821|7|104|202406|15209|15209|0|0|
1000025821|7|101|202503|148150|7156|0|0|
1000025827|7|104|202404|27782|27782|0|0|
1000025827|7|105|202406|50000|50000|0|0|
1000025832|7|104|202404|29111|29081|0|0|
1000025832|7|104|202405|41018|31302|0|0|
1000025832|7|105|202603|3502|3502|0|0|
1000025835|7|101|202206|160859|22109|0|0|
1000025835|7|202|202206|470884|397646|0|0|
1000025835|7|101|202207|4801|4801|0|0|
1000025835|7|104|202209|3449|2|0|0|
1000025835|7|101|202210|34741|29840|0|0|
1000025849|7|101|202309|300000|23061|0|0|
1000025849|7|101|202310|487164|4092|0|0|
1000025849|7|104|202310|17494|17494|0|0|
1000025849|7|101|202311|89000|54742|0|0|
1000025858|7|101|202309|245000|245000|0|0|
1000025894|7|101|202411|191431|191431|0|0|
1000025894|7|101|202412|190000|178773|0|0|
1000025894|7|101|202501|110000|11000|0|0|
1000025894|7|202|202501|305196|305115|0|0|
1000025897|7|101|202510|67498|67498|0|0|
1000025897|7|104|202510|21782|21782|0|0|
1000025897|7|101|202512|675000|62935|0|0|
1000025897|7|101|202601|437100|436499|0|0|
1000025898|7|101|202103|131807|131807|0|0|
1000025898|7|101|202110|110000|7314|0|0|
1000025898|7|101|202210|715070|412762|0|0|
1000025917|7|101|202511|45000|45000|0|0|
1000025924|7|104|202208|170950|159342|0|0|
1000025924|7|101|202209|621197|489006|0|0|
1000025924|7|202|202209|881043|879005|0|0|
1000025924|7|101|202211|49920|1136|0|0|
1000025929|7|101|202307|155580|155580|0|0|
1000025929|7|101|202309|1140282|1140282|0|0|
1000025929|7|101|202310|484998|24533|0|0|
1000025929|7|104|202310|1686|1686|0|0|
1000025929|7|202|202312|73871|73443|0|0|
1000025953|7|101|202312|500000|9868|0|0|
1000025953|7|202|202402|490130|490130|0|0|
1000025953|7|104|202403|70|70|0|0|
1000025953|7|202|202407|28910|28115|0|0|
1000025955|7|104|202510|69302|69302|0|0|
1000025955|7|104|202511|40216|40186|0|0|
1000025955|7|104|202512|15925|15925|0|0|
1000025962|7|202|202110|722528|721822|0|0|
1000025962|7|202|202111|129362|128956|0|0|
1000025962|7|101|202112|124919|124314|0|0|
1000025970|7|101|202309|1300000|101045|0|0|
1000025970|7|101|202310|130500|8803|0|0|
1000025970|7|101|202312|84736|3473|0|0|
1000025973|7|101|202510|161983|161983|0|0|
1000025977|7|202|202508|287087|287012|0|0|
1000025977|7|101|202509|27774|3035|0|0|
1000025977|7|101|202511|29318|29318|0|0|
1000025977|7|105|202602|28066|28066|0|0|
1000025993|7|101|202411|540000|79798|0|0|
1000025993|7|105|202411|38379|38379|0|0|
1000026004|7|201|202410|46742|46742|0|0|
1000026004|7|101|202411|200000|1|0|0|
1000026004|7|104|202411|44456|44290|0|0|
1000026004|7|201|202411|85551|85551|0|0|
1000026004|7|204|202411|110165|110165|0|0|
1000026004|7|101|202412|15000|15000|0|0|
1000026011|7|101|202408|321976|321976|0|0|
1000026011|7|101|202409|490000|490000|0|0|
1000026011|7|104|202409|110370|110369|0|0|
1000026011|7|101|202410|2236000|2236000|0|0|
1000026016|7|104|202511|6978|5993|0|0|
1000026016|7|104|202512|1554|1554|0|0|
1000026037|7|101|202201|950318|502848|0|0|
1000026037|7|104|202201|3462|3462|0|0|
1000026037|7|202|202201|433867|431247|0|0|
1000026068|7|104|202506|6862|6862|0|0|
1000026068|7|101|202507|9999|9999|0|0|
1000026084|7|101|202502|950000|950000|20260424|12|
1000026084|7|101|202503|3362000|3362000|20260429|12|
1000026084|7|101|202505|312000|31200|20260429|12|
1000026084|7|201|202505|284437|284437|20260429|12|
1000026084|7|101|202506|591629|591629|20260429|12|
1000026084|7|201|202506|761554|761554|20260429|12|
1000026090|7|104|202507|10389|9562|0|0|
1000026090|7|101|202508|783981|308981|0|0|
1000026090|7|104|202508|7820|7820|0|0|
1000026090|7|101|202510|28248|24479|0|0|
1000026091|7|104|202301|14568|14568|0|0|
1000026091|7|101|202302|400000|35984|0|0|
1000026091|7|104|202302|8035|8035|0|0|
1000026091|7|104|202303|2662|2662|0|0|
1000026091|7|201|202303|45773|45773|0|0|
1000026111|7|101|202505|105000|105000|0|0|
1000026148|7|101|202312|660800|267610|0|0|
1000026148|7|104|202312|82272|79358|0|0|
1000026148|7|101|202403|24411|24411|0|0|
1000026151|7|101|202308|337747|31196|0|0|
1000026151|7|101|202312|45000|45000|0|0|
1000026151|7|101|202401|75210|75210|0|0|
1000026151|7|101|202405|35767|35767|0|0|
1000026155|7|101|202405|200000|18000|0|0|
1000026155|7|104|202406|1113|1113|0|0|
1000026155|7|201|202406|92383|92383|0|0|
1000026156|7|104|202603|4922|4922|0|0|
1000026160|7|101|202508|941447|31960|0|0|
1000026160|7|104|202508|2525|2525|0|0|
1000026160|7|101|202510|664|664|0|0|
1000026166|7|104|202601|9954|9954|0|0|
1000026166|7|105|202604|10242|10242|0|0|
1000026190|9|202|202208|287585|287585|0|0|
1000026190|7|104|202210|5069|5069|0|0|
1000026190|7|104|202211|6266|6266|0|0|
1000026204|7|101|202108|340000|51000|0|0|
1000026204|7|104|202108|17289|17289|0|0|
1000026204|7|101|202109|387000|40500|0|0|
1000026204|7|104|202109|12214|12214|0|0|
1000026205|7|104|202407|75598|75598|0|0|
1000026205|7|101|202408|911737|536830|0|0|
1000026205|7|101|202409|858971|498971|0|0|
1000026238|7|101|202403|14975|14975|0|0|
1000026238|7|104|202403|13612|13612|0|0|
1000026238|7|101|202404|5000|5000|0|0|
1000026238|7|101|202406|23420|23420|0|0|
1000026244|7|101|202601|135062|82984|0|0|
1000026244|7|101|202602|155000|155000|0|0|
1000026284|7|101|202410|480000|205978|0|0|
1000026284|7|104|202410|125086|125045|0|0|
1000026284|7|101|202411|225000|153734|0|0|
1000026284|7|104|202411|74590|74525|0|0|
1000026295|7|101|202510|520500|221250|0|0|
1000026295|7|104|202510|33546|33546|0|0|
1000026295|7|104|202511|6494|6494|0|0|
1000026295|7|101|202601|7742|7742|0|0|
1000026343|7|101|202601|9564070|3499999|0|0|
1000026343|7|104|202601|49959|49927|0|0|
1000026361|7|101|202501|261000|20312|0|0|
1000026361|7|104|202501|18833|18833|0|0|
1000026361|7|101|202502|249449|12472|0|0|
1000026367|7|101|202509|300000|300000|0|0|
1000026367|7|104|202509|15156|15156|0|0|
1000026367|7|104|202510|30729|30729|0|0|
1000026380|7|101|202501|255000|12750|20250922|12|
1000026380|7|104|202501|29998|29998|20250925|12|
1000026380|7|201|202501|35571|35571|20250922|12|
1000026380|7|101|202502|297063|297063|20250922|12|
1000026380|7|201|202502|279838|279838|20250922|12|
1000026381|7|101|202410|115980|3|0|0|
1000026381|7|104|202410|20767|20767|0|0|
1000026381|7|202|202410|118377|118106|0|0|
1000026381|7|101|202411|35000|35000|0|0|
1000026381|7|104|202411|1551|1551|0|0|
1000026381|7|101|202412|6368|6368|0|0|
1000026395|7|104|202407|61659|61659|20260213|12|
1000026395|7|104|202408|41117|41117|20260211|12|
1000026395|7|101|202409|186480|3357|20260211|12|
1000026395|7|101|202410|240000|17136|20260211|12|
1000026395|7|101|202411|1400000|1279666|20250626|16|
1000026395|7|101|202412|330000|33000|20260213|12|
1000026413|7|104|202205|43323|43295|0|0|
1000026413|7|104|202206|2727|1249|0|0|
1000026433|7|101|202406|123750|3950|0|0|
1000026434|7|202|202503|299077|299077|0|0|
1000026434|7|101|202505|197837|197837|0|0|
1000026434|7|101|202506|33000|33000|0|0|
1000026434|7|104|202506|50|50|0|0|
1000026456|7|101|202407|319597|226475|0|0|
1000026456|7|104|202407|6897|6897|0|0|
1000026460|7|101|202508|31074|0|20251223|1|
1000026462|7|104|202403|62364|59809|0|0|
1000026462|7|101|202404|12499|12499|0|0|
1000026462|7|104|202404|27133|27133|0|0|
1000026462|7|104|202405|2004|2004|0|0|
1000026462|7|101|202406|148010|144387|0|0|
1000026462|7|101|202407|19300|19300|0|0|
1000026462|7|104|202409|23848|23848|0|0|
1000026480|7|101|202309|179820|16570|0|0|
1000026480|7|202|202310|15080|14900|0|0|
1000026480|7|101|202311|40027|40027|0|0|
1000026480|7|101|202312|52163|52163|0|0|
1000026491|7|101|202312|68000|6800|0|0|
1000026491|7|104|202312|31902|31901|0|0|
1000026491|7|101|202401|224000|2887|0|0|
1000026491|7|105|202402|74404|35856|0|0|
1000026500|7|101|202312|17480|2|0|0|
1000026508|7|101|202311|96580|29745|0|0|
